Stim,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_mean,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
Novel,Tuesday,30/07/2019,E,5,female,Whi.Whi,6,2,HA_C4,Control,a7661,NA,1709.33,9.49649,20.703,46581.8,-,0,6.07985,0.559986,32.4792,37.5191,32.7192,30.7192,12.8797,27.0393,25.1194,90.0777,64.7984,179.995,179.036
Novel,Tuesday,30/07/2019,C,3,male,_.Pin,7,1,HA_C4,Control,a6839,NA,1160.5,6.44737,19.3165,43462.2,2.85993,11.4397,25.1194,41.119,12.6397,10.7197,21.5995,12.3197,44.7989,11.6797,74.7181,31.5992,73.6782,179.995,134.637
Novel,Tuesday,30/07/2019,E,5,female,Whi.Pur,7,2,HA_C4,Control,a7259,NA,1617.46,8.98613,19.2661,43348.6,-,0,33.6792,14.3196,17.2796,14.8796,39.519,21.7595,15.5996,22.9594,62.8784,46.0788,71.0382,179.995,179.196
Novel,Tuesday,30/07/2019,C,3,female,_.Ora,8,1,HA_C4,Control,a7059,NA,982.15,5.47112,15.4611,34710.3,4.47989,8.95978,20.0795,71.9982,10.0797,9.91975,18.4795,11.8397,25.9194,11.5197,99.8375,27.8393,52.1587,179.836,147.996
Novel,Tuesday,30/07/2019,E,5,female,Yel.Blu,8,2,HA_T4,Treatment,a7214,NA,1282.81,7.12691,27.289,61400.3,2.55994,2.55994,0.39999,0.959976,24.2394,8.39979,82.3979,2.07995,20.2395,41.279,1.75996,44.0789,134.157,179.995,163.436
Novel,Tuesday,30/07/2019,C,3,female,Ora.Whi,9,1,HA_T4,Treatment,a7409,NA,1378.78,7.66006,16.5644,37269.9,-,0,46.2388,25.8394,18.3195,15.3596,23.1994,17.9995,14.3196,18.7195,84.3179,44.8789,50.7987,179.995,179.116
Novel,Tuesday,30/07/2019,E,5,female,Bro.Ora,9,2,HA_T4,Treatment,a7439,NA,1712.82,9.51591,11.8467,26655.1,-,0,76.3181,20.8795,7.43981,9.43976,13.1197,39.919,7.11982,5.75986,127.837,28.1593,23.9994,179.995,175.276
Novel,Tuesday,30/07/2019,C,3,male,Whi.Ora,10,1,HA_T4,Treatment,a7646,NA,1596.09,8.88713,19.9948,44908.4,1.03997,1.03997,27.0393,9.83975,22.7994,17.9196,37.9191,21.6795,10.9597,31.7592,52.3187,57.9985,69.5983,179.916,175.676
Novel,Tuesday,30/07/2019,E,5,male,Blu.Bla,10,2,HA_T4,Treatment,a6891,NA,1224.53,6.80313,12.9544,29147.4,9.60E-02,0.479988,20.4795,91.4377,6.31984,8.0798,10.7997,13.8397,22.0794,6.95983,120.877,21.7595,37.3591,179.995,154.876
Novel,Tuesday,NA,K,3,female,Pur._,1,1,HA_C4,Control,a6930,NA,1788.96,9.93892,24.4928,55108.7,-,0,1.91995,0,29.5193,21.2795,55.8386,13.0397,12.7197,45.6789,10.3997,71.0382,98.5575,179.995,178.396
Novel,Tuesday,NA,K,3,female,_.Gre,2,1,HA_C4,Control,a7020,NA,846.819,4.70467,22.5967,50842.6,4.19989,41.999,23.8394,23.6794,8.1598,9.59976,69.5983,11.8397,19.5995,13.6797,54.7186,24.8794,100.397,179.995,95.1176
Novel,Tuesday,NA,K,3,female,Gre.Yel,3,1,HA_C4,Control,a6971,NA,1250.06,6.94496,14.6784,33026.4,8.00E-02,0.079998,29.9193,68.9583,8.79978,7.9998,24.2394,11.9997,14.3196,13.7597,107.197,24.3994,48.3988,179.995,170.556
Novel,Tuesday,NA,K,3,female,Bro.Whi,4,1,HA_T4,Treatment,a7358,NA,2.95782,0.0164327,34.0978,76720,179.995,179.995,0,0,0,0,0,0,179.995,0,0,0,179.995,179.995,0
Novel,Tuesday,NA,K,3,male,Gre.Bro,5,1,HA_T4,Treatment,a7018,NA,1347.15,7.48434,14.9978,33744.9,-,0,19.7595,0.159996,29.5993,45.2789,0.639984,65.2784,0,19.2795,63.5184,105.197,11.2797,179.995,175.916
Novel,Tuesday,NA,K,3,female,Bro.Bla,6,1,HA_C1,Control,a7082,NA,1114.47,6.19166,11.4547,25773,30.1192,60.2385,27.2793,100.877,5.35987,4.47989,17.5996,5.59986,12.2397,6.55984,132.317,13.1197,34.5591,179.995,111.037
Novel,Tuesday,NA,K,3,female,Gre.Gre,7,1,HA_C1,Control,a7698,NA,1752.12,9.73423,25.9503,58388.2,-,0,9.43976,2.79993,17.1996,17.4396,52.7187,11.7597,47.3588,21.2795,19.2795,46.3988,114.317,179.995,174.956
Novel,Tuesday,NA,K,3,male,Red.Pin,8,1,HA_C1,Control,a6985,NA,770.289,4.27949,27.8992,62773.3,21.9795,87.9178,11.7597,7.27982,5.35987,5.75986,125.197,4.23989,10.2397,10.1597,21.5195,15.3596,143.116,179.995,81.038
Novel,Tuesday,NA,K,3,female,Ora.Ora,9,1,HA_T1,Treatment,a7379,NA,1665.48,9.25288,15.0295,33816.3,-,0,46.5588,37.4391,15.1996,14.1596,21.5195,19.5995,8.63978,16.8796,98.2375,40.879,40.879,179.995,175.516
Novel,Tuesday,NA,K,3,male,Gre.Bro,10,1,HA_T1,Treatment,a7683,NA,1095.39,6.08564,30.0543,67622.1,8.18646,24.5594,2.23994,0,7.11982,3.27992,113.837,2.71993,25.7594,25.0394,3.67991,17.5996,158.716,179.995,131.997
Novel,Wednesday,NA,K,3,male,Pur._,1,1,HA_C2,Control,a7056,NA,1121.78,6.23226,19.7785,44501.6,1.19997,2.39994,27.5193,12.1597,19.0395,21.1195,32.9592,29.9992,18.5595,18.6395,61.5185,55.5986,62.8784,179.995,157.836
Novel,Wednesday,NA,K,3,male,Blu.Blu,2,1,HA_C2,Control,a7006,NA,1433.84,7.96599,20.8376,46884.5,-,0,30.7992,12.7997,16.1596,15.5196,32.0792,21.5995,32.3992,18.6395,58.8785,44.3989,76.7181,179.995,176.396
Novel,Wednesday,NA,K,3,male,Whi.Yel,3,1,HA_C2,Control,a7370,NA,144.553,0.803093,29.8892,67250.7,17.9696,143.756,4.87988,0.559986,1.83995,1.11997,164.956,0.39999,0.559986,5.67986,5.67986,4.0799,170.236,179.995,17.2796
Novel,Wednesday,NA,K,3,female,Pin.Pin,4,1,HA_T2,Treatment,a6840,NA,835.096,4.63954,21.8307,49119.1,1.04397,20.8795,24.6394,39.439,1.83995,2.87993,73.1182,6.15985,25.4394,6.47984,68.3983,9.91975,101.677,179.995,90.6377
Novel,Wednesday,NA,K,3,female,Blu.Ora,5,1,HA_T2,Treatment,a6883,NA,1783.98,9.91123,5.24019,11790.4,-,0,119.917,45.5189,0,0.79998,0,13.7597,0,0,177.996,1.99995,0,179.995,173.116
Novel,Wednesday,NA,K,3,female,Red.Pin,6,1,HA_C3,Control,a7044,NA,1880.4,10.4469,16.1128,36253.8,13.7997,27.5993,28.3193,56.3986,11.5997,12.3997,21.5195,14.5596,19.9195,15.2796,95.1976,33.7592,51.0387,179.995,146.876
Novel,Wednesday,NA,K,3,male,Gre._,7,1,HA_C3,Control,a7017,NA,1657.83,9.21038,16.9451,38126.5,0.39999,0.79998,34.9591,5.51986,15.2796,17.9995,22.1594,55.2786,11.3597,17.4396,84.2379,50.8787,44.8789,179.995,175.276
Novel,Wednesday,NA,K,3,male,Bla.Pin,8,1,HA_C3,Control,a8043,NA,1297.49,7.20846,27.6972,62318.8,0.839979,3.35992,3.9999,2.23994,17.1196,10.5597,82.4779,3.67991,22.4794,37.4391,8.55979,45.5189,125.917,179.995,136.157
Novel,Wednesday,NA,K,3,female,Red.Red,9,1,HA_T3,Treatment,a8063,NA,908.324,5.04637,28.2608,63586.8,0.239994,1.19997,5.75986,0,11.1197,7.35982,115.997,6.87983,4.87988,27.9993,11.0397,28.0793,140.876,179.995,144.636
Novel,Wednesday,NA,K,3,female,_.Blu,10,1,HA_T3,Treatment,a7459,NA,16.7052,0.0928093,33.492,75356.9,14.053,168.636,0,0,0,0,179.995,0,0,0,0,0,179.995,179.995,0
Novel,Thursday,NA,S,3,male,Pur_,1,1,HA_C3,Control,a7730,NA,1316.82,7.31583,21.1391,47563,0.447989,2.23994,12.7997,9.51976,30.2392,19.5195,29.9992,20.6395,5.35987,51.9187,35.5991,71.6782,72.7182,179.995,147.436
Novel,Thursday,NA,T,4,male,Red.Blu,1,1,HA_C3,Control,a7466,NA,967.414,5.37465,26.9087,60544.6,10.9597,76.7181,5.75986,3.11992,33.4392,8.31979,68.5583,7.8398,31.8392,21.1195,13.6797,54.3986,111.917,179.995,83.7579
Novel,Thursday,NA,U,5,female,_.Pin,1,2,HA_C3,Control,a7279,NA,2172.02,12.0671,22.78,51254.9,-,0,21.1995,8.1598,14.1596,14.6396,74.6381,15.5196,8.39979,23.2794,38.959,40.319,100.717,179.995,178.796
Novel,Thursday,NA,S,3,female,Red.Whi,2,1,HA_C3,Control,a7322,NA,1365.92,7.58866,23.8854,53742.2,-,0,11.5197,30.6392,8.87978,6.79983,27.5193,9.03977,68.6383,16.9596,48.5588,23.5994,107.837,179.995,166.396
Novel,Thursday,NA,T,4,male,Gre._,2,1,HA_C3,Control,a7017,NA,1461.85,8.1216,17.4815,39333.3,-,0,42.2389,18.4795,15.1996,13.5197,34.1591,24.4794,13.5197,18.3995,78.558,41.039,60.3985,179.995,179.116
Novel,Thursday,NA,U,5,female,Red.Pin,2,2,HA_C3,Control,a7044,NA,2121.25,11.785,13.4087,30169.5,-,0,51.3587,50.7187,11.0397,11.5197,27.3593,14.5596,3.43991,9.99975,112.397,29.5993,37.999,179.995,177.436
Novel,Thursday,NA,S,3,female,Whi.Pin,3,1,HA_C3,Control,a7232,NA,739.345,4.10757,13.0492,29360.7,8.25122,57.7586,67.5183,65.0384,2.63993,3.9199,11.1197,6.15985,20.8795,2.71993,137.517,8.71978,33.7592,179.995,89.5178
Novel,Thursday,NA,T,4,male,Bla.Red,3,1,HA_C3,Control,a7144,NA,2742.56,15.2368,21.7028,48831.4,-,0,15.9996,0.79998,23.1194,22.1594,52.1587,27.4393,1.99995,36.3191,33.4392,67.1983,79.358,179.995,177.196
Novel,Thursday,NA,U,5,female,Ora.Yel,3,2,HA_T3,Treatment,a7484,NA,1232.12,6.84526,12.1669,27375.4,0.546653,3.27992,42.7989,76.0781,5.75986,7.75981,21.2795,14.3196,6.15985,5.83985,127.757,20.6395,31.5992,179.995,145.676
Novel,Thursday,NA,S,3,male,Bla.Blu,4,1,HA_T3,Treatment,a6808,NA,1483.69,8.24294,21.8956,49265.1,1.79196,8.95978,13.8397,17.3596,18.5595,10.4797,60.2385,11.2797,6.15985,42.0789,38.879,43.1989,97.9176,179.995,149.276
Novel,Thursday,NA,T,4,female,Yel.Whi,4,1,HA_T3,Treatment,a7210,NA,330.282,1.83495,29.3277,65987.2,2.97924,86.3978,2.47994,1.67996,5.19987,3.51991,126.157,2.71993,7.43981,30.7992,5.91985,11.4397,162.636,179.995,41.279
Novel,Thursday,NA,U,5,male,Blu.Pin,4,2,HA_T3,Treatment,a6882,NA,1329.79,7.38793,28.691,64554.7,16.2196,64.8784,6.87983,3.8399,8.39979,9.51976,30.8792,9.03977,97.6776,13.7597,16.3196,24.5594,139.117,179.995,102.397
Novel,Thursday,NA,S,3,female,Red.Red,5,1,HA_T3,Treatment,a8063,NA,438.455,2.43592,9.30916,20945.6,7.07982,84.9579,69.5183,91.5177,1.91995,2.71993,4.0799,6.55984,0,3.67991,165.916,6.95983,7.11982,179.995,60.9585
Novel,Thursday,NA,T,4,female,Gre.Ora,5,1,HA_T3,Treatment,a7686,NA,1701.96,9.45557,17.017,38288.2,9.19977,9.19977,24.2394,48.2388,14.2396,13.8397,29.6793,15.9196,16.2396,17.5996,83.2779,39.839,56.8786,179.995,166.796
Novel,Thursday,NA,U,5,male,_.Ora,5,2,HA_T3,Treatment,a7414,NA,1420.08,7.8895,26.465,59546.1,-,0,2.31994,1.03997,22.8794,15.1996,62.7984,9.59976,35.2791,30.8792,8.71978,51.9187,119.357,179.995,177.436
Novel,Thursday,NA,S,3,female,Pin.Bla,6,1,HA_C4,Control,a8045,NA,1458.38,8.10233,19.7315,44395.8,8.00E-02,0.079998,22.9594,27.5193,17.8396,13.6797,31.8392,16.3996,29.4393,20.3195,61.4385,43.5189,75.0381,179.995,174.476
Novel,Thursday,NA,T,4,female,Whi.Pur,6,1,HA_C4,Control,a7259,NA,1449.25,8.05157,27.8815,62733.4,-,0,7.27982,8.23979,10.7997,3.67991,88.1578,4.63988,29.9992,27.1993,19.0395,23.3594,137.597,179.995,173.196
Novel,Thursday,NA,U,5,female,Bla.Bla,6,2,HA_C4,Control,a7601,NA,1499.5,8.33075,23.0638,51893.5,-,0,16.7996,7.03982,17.8396,17.9196,65.5184,18.3995,16.3996,20.0795,35.3591,48.6388,95.9976,179.995,159.676
Novel,Thursday,NA,S,3,female,Blu.Bla,7,1,HA_C4,Control,a7201,NA,430.651,2.39257,30.3966,68392.4,22.5754,112.877,4.79988,6.71983,1.59996,1.59996,35.3591,3.8399,121.437,4.55989,14.3996,4.71988,160.796,179.995,50.4787
Novel,Thursday,NA,T,4,female,Gre.Yel,7,1,HA_C4,Control,a6971,NA,1196.81,6.64912,22.9039,51533.7,-,0,23.9994,15.2796,15.5996,9.99975,67.4383,10.9597,17.1996,19.5195,46.4788,34.7991,98.7175,179.995,154.316
Novel,Thursday,NA,U,5,female,Yel.Yel,7,2,HA_C4,Control,a7418,NA,1380.4,7.66905,23.5939,53086.3,-,0,15.4396,7.27982,19.9195,16.3996,54.2386,15.3596,26.0793,25.2794,31.4392,50.0787,98.4775,179.995,179.516
Novel,Thursday,NA,S,3,male,Whi.Ora,8,1,HA_C4,Control,a7184,NA,849.612,4.72018,20.2018,45454.1,4.47989,49.2788,62.7984,14.2396,5.43986,5.35987,31.5992,6.23984,48.7988,5.51986,81.518,14.1596,84.3179,179.995,106.877
Novel,Thursday,NA,T,4,female,Pur.Red,8,1,HA_C4,Control,a7578,NA,1020.96,5.67216,27.5634,62017.6,2.39994,4.79988,7.75981,11.2797,10.3197,8.31979,67.8383,6.71983,51.0387,16.7196,23.5194,25.5994,130.877,179.995,156.156
Novel,Thursday,NA,U,5,female,Red.Gre,8,2,HA_T4,Treatment,a7562,NA,1455.7,8.08742,26.1453,58826.9,-,0,10.7997,11.3597,9.75976,8.23979,87.7578,9.27977,29.9193,12.8797,28.1593,24.9594,126.877,179.995,173.916
Novel,Thursday,NA,S,3,male,Whi.Pur,9,1,HA_T4,Treatment,a7180,NA,1190.45,6.61375,24.7684,55728.9,42.1189,84.2379,22.3194,6.31984,10.5597,8.87978,60.2385,13.9996,45.9189,11.7597,39.039,27.3593,113.597,179.995,92.2377
Novel,Thursday,NA,T,4,female,Yel.Blu,9,1,HA_T4,Treatment,a7214,NA,698.023,3.878,28.7437,64673.3,43.8389,87.6778,2.79993,0,16.8796,6.07985,125.437,3.19992,0.959976,24.6394,5.11987,29.7593,145.116,179.995,82.7979
Novel,Thursday,NA,U,5,female,Bro.Whi,9,2,HA_T4,Treatment,a7358,NA,1596.81,8.87138,25.2068,56715.2,9.59976,9.59976,0.959976,13.1197,15.1996,23.1194,57.9985,9.67976,35.2791,24.6394,17.0396,51.5987,111.357,179.995,163.996
Novel,Thursday,NA,S,3,male,Red.Yel,10,1,HA_T4,Treatment,a7321,"Tablet died at 19-20mins, possible exclusion",1442.85,8.01605,10.3689,23330.1,0.319992,0.319992,45.9988,65.5984,11.2797,15.1996,5.83985,23.6794,0.959976,11.4397,128.317,37.4391,14.2396,179.995,169.996
Novel,Thursday,NA,T,4,male,_.Bla,10,1,HA_T4,Treatment,a6799,"Tablet died at 19-20mins, possible exclusion",69.1119,0.383965,9.0135,20280.4,40.779,163.116,175.916,0.719982,0.239994,1.67996,0,1.43996,0,0,177.116,2.87993,0,179.995,6.63983
Novel,Thursday,NA,U,5,male,_.Red,10,2,HA_T4,Treatment,a8057,NA,1006.85,5.59374,11.8112,26575.1,12.7357,63.6784,37.1991,60.0785,8.31979,10.2397,12.5597,38.399,1.83995,11.3597,131.757,25.3594,22.8794,179.995,98.7975
Novel,Friday,NA,S,3,female,Ora.Pin,1,1,HA_C1,Control,a7498,NA,646.048,3.58924,32.0905,72203.5,3.66924,55.0386,2.39994,0,4.47989,3.03992,33.2792,3.43991,126.077,7.27982,4.39989,10.9597,164.636,179.995,70.0782
Novel,Friday,NA,T,4,female,Yel.Red,1,1,HA_C1,Control,a8068,NA,1618.43,8.99148,13.9569,31403.1,0.159996,0.159996,20.7195,79.438,10.3197,9.91975,22.7194,10.7997,13.3597,12.7197,107.357,27.4393,45.1989,179.995,169.036
Novel,Friday,NA,U,5,female,Bro.Bla,1,2,HA_C1,Control,a7082,NA,14.8837,0.0826892,15.6989,35322.6,23.8508,166.956,0,0,0,165.996,0,13.9996,0,0,12.4797,167.516,0,179.995,0.559986
Novel,Friday,NA,S,3,male,Red.Pin,2,1,HA_C1,Control,a6985,NA,1393.08,7.7395,12.6544,28472.4,9.54643,28.6393,25.1994,90.9577,6.63983,6.63983,24.8794,9.27977,7.35982,9.03977,122.157,19.3595,38.479,179.995,138.237
Novel,Friday,NA,T,4,female,Gre.Pin,2,1,HA_C1,Control,a7013,NA,1542.3,8.56854,14.4486,32509.3,0.159996,0.159996,36.6391,42.5589,19.6795,21.5995,12.7997,25.1194,5.27987,16.0796,93.8377,57.6786,28.2393,179.995,173.196
Novel,Friday,NA,U,5,female,Gre.Gre,2,2,HA_C1,Control,a7698,NA,1305.92,7.25532,26.6915,60055.9,11.4397,11.4397,5.19987,19.1195,11.5197,8.95978,55.9986,5.75986,57.4386,15.9996,27.3593,26.8793,125.757,179.995,164.076
Novel,Friday,NA,S,3,male,Ora.Bla,3,1,HA_C1,Control,a7403,NA,1858.45,10.325,23.7895,53526.3,7.01316,21.0395,18.5595,8.1598,15.1996,12.8797,71.3582,15.1196,18.4795,20.2395,37.0391,39.919,103.037,179.995,148.316
Novel,Friday,NA,T,4,male,Bro.Bro,3,1,HA_C1,Control,a7720,NA,1896.17,10.5346,19.4607,43786.5,-,0,24.2394,15.8396,24.3194,20.0795,30.7992,23.4394,11.9197,29.3593,55.4386,60.7985,63.7584,179.995,178.876
Novel,Friday,NA,U,5,male,Bla._,3,2,HA_T1,Treatment,a7599,NA,1538.68,8.54844,24.4223,54950.2,-,0,17.9995,9.35977,10.7997,10.1597,51.7587,17.2796,49.0388,13.5997,38.239,31.9192,109.837,179.995,177.356
Novel,Friday,NA,S,3,male,Ora.Ora,4,1,HA_T1,Treatment,a7412,NA,1628.07,9.04507,18.0696,40656.7,-,0,31.3592,23.8394,18.7195,19.2795,25.8394,22.5594,19.5195,18.8795,71.1182,51.8387,57.0386,179.995,179.036
Novel,Friday,NA,T,4,male,Ora.Pur,4,1,HA_T1,Treatment,a7062,NA,22.7665,0.126484,33.6683,75753.8,28.026,168.156,0,0,0,0,37.5191,0,142.476,0,0,0,179.995,179.995,2.55994
Novel,Friday,NA,U,5,male,Blu.Whi,4,2,HA_T1,Treatment,a6998,NA,1523.47,8.46392,22.5589,50757.4,0.239994,0.239994,5.35987,0,29.7593,27.7593,37.8391,28.7193,23.1194,27.4393,23.7594,77.1181,79.118,179.995,169.916
Novel,Friday,NA,S,3,female,Pin.Pin,5,1,HA_T1,Treatment,a7550,NA,544.846,3.027,31.82,71594.9,11.6597,93.2777,0,0,5.99985,5.35987,52.3187,1.67996,105.837,8.79978,0.479988,14.7996,164.716,179.995,70.5582
Novel,Friday,NA,T,4,male,Red.Whi,5,1,HA_T1,Treatment,a6991,NA,503.479,2.79718,29.3352,66004.1,5.35453,80.318,1.43996,0,3.8399,4.31989,132.077,2.95993,22.6394,12.7197,3.59991,11.9997,164.396,179.995,58.6385
Novel,Friday,NA,U,5,female,_.Red,5,2,HA_T1,Treatment,a7319,NA,1422.39,7.90234,28.7259,64633.2,2.21328,6.63983,6.07985,5.03987,7.67981,8.0798,86.5578,5.11987,48.0788,13.3597,14.4796,20.7995,144.716,179.995,151.436
Novel,Friday,NA,S,3,male,Whi.Yel,6,1,HA_C2,Control,a7370,NA,553.112,3.07292,28.7183,64616.2,1.55632,34.2391,2.63993,0,4.23989,5.19987,137.357,4.71988,3.75991,22.0794,5.03987,14.0796,160.876,179.995,53.5987
Novel,Friday,NA,T,4,male,Pin.Yel,6,1,HA_C2,Control,a6847,NA,727.514,4.04184,11.4097,25671.8,54.4786,108.957,74.7981,70.8782,5.35987,5.59986,9.91975,6.23984,1.11997,6.07985,149.516,15.2796,15.1996,179.995,60.0785
Novel,Friday,NA,U,5,male,Pur._,6,2,HA_C2,Control,a7056,NA,964.46,5.35825,13.9621,31414.8,2.95993,2.95993,46.2388,42.8789,15.9196,14.7196,14.9596,20.6395,12.3197,12.3197,103.037,41.999,34.9591,179.995,165.116
Novel,Friday,NA,S,3,female,Bla._,7,1,HA_C2,Control,a6798,NA,1906.01,10.5892,21.0924,47458,-,0,18.9595,12.1597,19.9995,18.6395,44.7189,24.1594,18.8795,22.4794,47.1188,54.3986,78.478,179.995,178.076
Novel,Friday,NA,T,4,female,Red._,7,1,HA_C2,Control,a8064,NA,334.159,1.85649,11.4107,25674.1,6.37984,102.077,97.5176,49.4388,2.07995,2.47994,3.9199,5.27987,1.91995,17.3596,151.116,6.31984,22.5594,179.995,43.4389
Novel,Friday,NA,U,5,male,Red.Pin,7,2,HA_C2,Control,a7096,NA,2125.23,11.8071,11.9365,26857.1,8.00E-02,0.079998,74.1581,29.4393,11.7597,12.8797,11.5997,26.1593,2.71993,11.2797,124.157,34.3991,21.4395,179.995,177.836
Novel,Friday,NA,S,3,female,_.Pin,8,1,HA_C2,Control,a7549,NA,1522.87,8.46059,12.3316,27746.1,-,0,38.959,61.4385,11.5997,11.9197,14.3996,22.9594,5.27987,13.4397,116.637,34.9591,28.3993,179.995,177.836
Novel,Friday,NA,T,4,male,Blu.Blu,8,1,HA_C2,Control,a7006,NA,1160.54,6.4476,22.5737,50790.9,1.57329,4.71988,14.1596,4.63988,36.9591,29.7593,37.8391,13.1197,25.0394,18.4795,26.9593,77.6781,75.3581,179.995,143.836
Novel,Friday,NA,U,5,female,Red.Pur,8,2,HA_T2,Treatment,a7222,NA,1811.69,10.0652,25.5251,57431.6,-,0,16.8796,2.31994,13.9197,12.5597,47.3588,11.6797,53.5187,21.7595,25.5994,37.4391,116.957,179.995,175.916
Novel,Friday,NA,S,3,female,Pur.Pur,9,1,HA_T2,Treatment,a6932,NA,754.386,4.19114,29.0325,65323.2,0.159996,0.159996,1.35997,0,19.1195,7.43981,70.3982,2.15995,45.8389,33.6792,2.23994,36.8791,140.876,179.995,134.957
Novel,Friday,NA,T,4,female,Whi.Bro,9,1,HA_T2,Treatment,a7649,NA,1884.85,10.4717,27.8044,62559.9,-,0,0,0,27.1193,5.75986,65.0384,0,32.0792,49.9988,0,49.4388,130.557,179.995,178.156
Novel,Friday,NA,U,5,male,Red.Red,9,2,HA_T2,Treatment,a7570,NA,905.441,5.03035,11.4276,25712.1,1.74396,8.71978,90.5577,34.5591,5.91985,11.1197,6.47984,24.2394,1.19997,5.91985,143.436,24.9594,11.5997,179.995,128.237
Novel,Friday,NA,S,3,male,Pur._,10,1,HA_T2,Treatment,a7167,NA,1528.96,8.49446,22.1406,49816.4,-,0,20.2395,7.43981,24.9594,15.2796,47.9988,14.7996,23.9194,25.3594,38.079,53.4387,88.4778,179.995,176.316
Novel,Friday,NA,T,4,female,Ora.Pur,10,1,HA_T2,Treatment,a8071,NA,1311.76,7.28772,17.6065,39614.7,-,0,27.6793,28.2393,18.9595,17.7596,32.4792,24.7994,7.19982,22.8794,72.2382,51.6787,56.0786,179.995,179.436
Novel,Friday,NA,U,5,male,Bla.Bro,10,2,HA_T2,Treatment,a7142,NA,2026.67,11.2596,15.2608,34336.8,-,0,33.1992,48.3188,16.7196,13.5997,23.3594,19.3595,6.47984,18.9595,94.7176,41.839,43.4389,179.995,174.476
